CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,EstimatedSalary
15741693,Barnard,693,France,Male,40,4,101918.96
15618446,Nnonso,576,France,Female,50,8,"578,02.62"
15766552,Rossi,643,France,Male,37,6,142454.77
15668775,Pendred,757,France,Male,47,3,143829.54
15757895,Martin,569,Germany,Male,30,6,"441,14.88"
15774551,K?,772,Spain,Male,36,3,186948.35
15684011,Miller,576,Germany,Male,29,7,173629.78
15736146,Afamefula,608,Germany,Male,28,4,"491,33.45"
15656286,Sims,794,France,Male,33,0,178122.71
15774847,Knight,593,France,Male,50,6,"208,93.61"
15619340,Obijiaku,597,Spain,Male,38,1,"413,03.29"
15815656,Hopkins,541,Germany,Female,39,9,199808.10
15623357,Onio,692,Germany,Male,24,2,180490.53
15601324,Black,697,France,Female,48,1,"874,00.53"
15715510,Eluemuno,768,France,Male,29,2,"736,86.75"
15663770,Doyle,802,France,Male,38,1,172497.73
15779267,Onyemere,584,France,Male,47,5,"892,86.29"
15597957,Rahman,614,Spain,Male,66,2,180082.70
15584620,Su,850,Germany,Female,36,6,"221,02.25"
15750772,Walker,671,France,Female,38,6,"760,68.95"
15706557,Ferguson,626,France,Female,52,0,"321,59.46"
15594391,Samaniego,770,France,Female,68,2,159557.28
15661656,Onwumelu,633,France,Male,38,2,107673.35
15631217,Young,663,France,Male,40,6,"336,07.72"
15588955,Mazzi,581,Germany,Female,43,5,141035.65
15758252,Toscano,561,Germany,Female,45,2,115719.08
15740223,Walton,479,Germany,Male,51,1,"861,28.21"
15805413,Chiang,769,France,Female,31,6,147668.64
15635116,Burgos,659,Spain,Male,60,2,177480.45
15764892,Spinelli,590,Spain,Female,51,10,190937.09
15795936,Lung,560,France,Male,50,3,"845,31.79"
15655232,Noble,437,Germany,Male,35,6,161133.40
15640133,Pai,661,France,Female,34,0,185555.63
15751524,Chigozie,677,Germany,Female,36,10,"330,75.24"
15670552,Peavy,560,France,Female,31,3,"398,06.75"
15623966,Yermakov,578,France,Female,35,2,"263,89.92"
15752193,Burton,421,Spain,Male,34,6,"121,62.76"
15607269,Costa,492,Germany,Female,49,2,167237.94
15700752,Pugliesi,545,France,Female,32,6,"520,67.37"
15777901,Lindell,640,Germany,Female,43,9,184006.36
15639117,Sorenson,624,Spain,Female,34,6,"582,.59"
15720203,Arcuri,577,Spain,Male,28,7,143274.41
15586236,Banks,704,France,Male,31,5,"544,74.48"
15676645,Parry,523,France,Male,45,5,121428.20
15715988,Cockett,793,France,Male,35,2,"797,04.12"
15603749,Galkina,564,France,Female,53,2,"410,55.71"
15608956,Su,711,France,Male,33,1,"415,90.4"
15733872,Marino,791,Germany,Female,33,10,"540,19.93"
15666982,Spears,629,Germany,Female,38,9,"760,53.07"
15602647,Cunningham,729,Germany,Male,39,6,184977.20
15623063,Taylor,651,Germany,Male,35,8,127678.95
15682928,Chiazagomekpere,695,Spain,Male,39,4,"124,3.97"
15729246,Hardacre,847,Spain,Male,31,5,"763,26.67"
15588928,Maslow,704,France,Male,47,5,145338.61
15803352,Scott,613,Germany,Male,33,3,"577,51.21"
15607485,Wakelin,692,Spain,Female,29,4,138880.24
15656249,Esposito,720,France,Female,34,3,136120.29
15761783,Shah,577,France,Male,41,6,167621.18
15716605,Chukwufumnanya,710,Germany,Female,24,7,173276.62
15757425,Fleming,716,France,Female,38,1,"996,61.46"
15603096,Lori,410,France,Male,33,6,"663,33.56"
15588580,Kennedy,584,Germany,Female,36,4,"702,40.79"
15770539,Walters,792,France,Male,30,1,113553.42
15572022,Han,605,France,Female,36,6,"690,.84"
15571843,Lawrence,486,Spain,Male,24,1,"988,02.76"
15752502,Cooke,615,France,Male,41,4,130661.95
15609058,Wan,676,France,Male,23,1,116378.82
15775108,Lo Duca,571,France,Male,34,1,186052.15
15708904,Yermakova,850,France,Female,37,9,100101.06
15600086,Combs,717,France,Male,48,7,169952.82
15814675,Chien,642,Germany,Female,39,8,"617,92.76"
15572777,Meng,780,Spain,Male,47,7,"379,73.13"
15585106,Calabresi,492,Germany,Female,38,8,188974.81
15738936,Stevenson,760,Germany,Male,29,5,"863,34.64"
15750970,Davidson,500,Spain,Male,40,1,152845.99
15725772,Ch'in,654,Spain,Female,36,2,146652.11
15692106,Rose,606,Spain,Female,25,3,"454,82.04"
15791533,Ch'ien,367,Spain,Male,42,6,168816.73
15715715,Artyomova,799,Spain,Male,38,2,"592,97.34"
15785576,Mayrhofer,434,Germany,Male,71,9,125848.88
15798834,Yefremov,719,Spain,Female,32,7,"762,64.27"
15744127,Kosovich,641,France,Female,37,2,"393,9.87"
15637427,Lu,461,Spain,Female,25,6,"153,06.29"
15576990,Taplin,790,Germany,Female,25,5,"582,14.79"
15615352,Ebelechukwu,588,France,Male,31,4,"358,77.03"
15647333,Fleming,621,France,Male,27,4,"212,54.06"
15572050,Yefimov,768,Germany,Male,48,3,"245,33.89"
15581370,Andreyeva,681,Spain,Male,38,2,"235,31.5"
15813503,Pickering,606,Spain,Male,37,8,"890,99.18"
15769783,Allan,542,Spain,Male,37,8,"807,.06"
15793135,Wang,713,Germany,Female,24,7,121592.50
15599182,Reynolds,597,Spain,Female,33,2,"470,0.66"
15689517,Hales,635,France,Male,27,3,161909.95
15641366,Y?an,599,Germany,Male,61,1,"903,89.61"
15588859,Rowley,496,Spain,Female,44,0,"291,9.21"
15732293,Chia,759,Spain,Male,31,8,"990,86.74"
15568032,Moore,757,Germany,Male,31,1,163170.32
15623525,Copeland,564,Spain,Male,31,0,"727,57.33"
15606601,Rishel,561,France,Female,22,6,"732,86.8"
15800811,Wan,702,France,Male,40,3,146056.29
15610711,Eluemuno,678,Germany,Female,40,8,167673.37
15809654,Hsia,707,France,Female,46,7,146011.55
15576077,Kelly,610,France,Female,27,9,103381.47
15643378,Muir,744,France,Male,42,1,"830,22.92"
15566790,McIntyre,598,France,Male,28,8,"460,41.08"
15774402,Donaldson,562,Spain,Male,36,5,182843.24
15694641,Wright,621,Spain,Female,59,2,171364.18
15605916,Uvarova,659,France,Female,50,3,183399.12
15812356,Doherty,722,Germany,Female,40,6,152883.95
15644179,Allen,606,France,Female,39,3,"505,60.45"
15771674,Ma,603,Spain,Female,39,5,"547,02.66"
15623314,Tucker,506,Germany,Female,59,3,"783,65.75"
15613292,Ch'eng,715,France,Male,21,8,"686,66.63"
15813871,Hs?,690,France,Male,47,2,151375.73
15759480,H?,644,France,Female,40,10,"199,59.67"
15587712,Chimaijem,589,France,Male,36,8,"269,55.72"
15671165,Esomchi,592,France,Female,66,5,"762,67.59"
15620746,Lorenzo,632,France,Male,42,4,100998.50
15706537,Pirogov,577,Germany,Female,59,7,191070.01
15589312,Larkin,588,France,Male,30,3,176858.50
15741180,Eddy,617,France,Male,54,6,"453,25.26"
15733888,Sells,668,Spain,Female,36,3,190958.48
15798532,Crawford,810,France,Male,32,9,"788,96.59"
15577359,Bezrukov,767,Spain,Male,47,5,121964.46
15614936,Mancini,718,Spain,Female,49,10,"111,44.4"
15747647,Iadanza,589,Spain,Female,27,4,144181.48
15588566,Wilkinson,778,Spain,Male,33,5,"327,57.55"
15570141,P'eng,724,France,Female,34,3,"803,20.3"
15800793,St Clair,477,Germany,Female,39,4,185830.72
15572415,Preston,580,France,Male,34,6,160095.31
15635125,Findlay,566,Spain,Male,63,2,"521,98.84"
15636551,Nixon,711,France,Female,29,3,"318,11.44"
15600912,Gorshkov,706,Germany,Male,32,5,104181.78
15768476,Chukwubuikem,703,Spain,Male,31,6,"676,67.19"
15650266,Medvedeva,679,Germany,Male,39,2,193974.47
15621004,Chukwuhaenye,603,France,Male,32,7,198055.94
15748352,Endrizzi,598,Spain,Male,34,0,"432,49.67"
15788920,Ch'ang,836,Germany,Female,32,4,"552,18.02"
15743236,Piccio,687,France,Female,61,7,131305.37
15637717,Lockington,704,Germany,Male,41,4,"431,17.1"
15635500,Seleznyov,605,Germany,Male,75,2,186655.11
15634792,Weston,516,France,Female,40,9,"332,66.29"
15607560,Groom,572,France,Female,39,2,"555,.28"
15727177,Manfrin,557,France,Male,42,6,150944.31
15774358,Robertson,443,Germany,Male,59,4,"728,46.58"
15791304,Ch'ang,604,Germany,Male,25,7,"352,79.74"
15603328,Lucchesi,483,France,Male,27,1,"210,1.89"
15804937,Cambage,702,France,Male,50,3,"949,49.84"
15804142,Tan,670,Spain,Female,57,3,"990,61.75"
15608845,Tao,804,Spain,Female,38,3,"746,92.06"
15702434,Hsieh,850,France,Female,30,3,116692.80
15632609,Burdekin,554,France,Female,39,10,"328,24.15"
15603550,Longo,588,Germany,Female,37,7,139607.61
15755239,Maughan,758,Germany,Male,32,4,115525.13
15670528,Franz,787,Germany,Male,43,0,"209,55.03"
15732704,Piazza,582,Spain,Male,25,9,"523,41.15"
15589019,Morant,633,Spain,Female,33,4,159813.18
15677796,Becher,766,Germany,Male,47,9,169935.46
15760177,Lombardi,564,Spain,Male,37,9,146033.52
15636595,Loton,602,Spain,Male,37,3,153122.73
15737275,Conti,649,France,Male,39,3,"603,35.24"
15672905,Sani,679,Spain,Female,40,7,163757.29
15753955,Lori,639,Spain,Male,34,7,156648.81
15708504,Wong,790,Germany,Male,50,8,176471.78
15592451,Lombardi,565,France,Male,32,9,"538,8.3"
15790455,Obialo,478,France,Female,50,2,"933,32.64"
15572174,Mazzi,825,France,Male,29,3,"711,92.82"
15656330,Von Doussa,528,Spain,Female,32,0,170309.19
15569626,Miller,577,Spain,Male,35,5,109794.31
15608726,Miracle,663,France,Male,24,7,166310.82
15637366,Su,505,Germany,Female,25,5,126728.27
15778049,Wyatt,633,Germany,Male,29,6,"303,38.94"
15727421,Anayolisa,586,France,Female,38,6,"379,35.83"
15688865,Wade,850,France,Female,35,9,"253,29.48"
15751032,Enemuo,629,Germany,Female,37,1,"496,76.33"
15734737,Bruno,744,France,Male,56,9,169498.61
15746515,Greece,750,France,Male,36,7,"265,00.29"
15664311,Yang,637,Germany,Male,28,3,166458.41
15708139,Brown,575,France,Female,40,1,181294.39
15768574,Anderson,671,Spain,Male,58,1,"217,68.21"
15738018,Johnston,571,France,Male,40,5,"728,49.29"
15699753,Zakharov,590,France,Male,41,1,"244,99.97"
15703199,Golibe,619,Spain,Male,38,3,"989,94.92"
15627830,Nikitina,640,Germany,Female,30,5,141446.01
15570855,Leonard,670,France,Male,38,7,"778,64.41"
15772503,Burns,737,France,Female,33,4,115115.32
15584453,Burtch,555,Spain,Male,32,10,168605.96
15710111,Clark,742,France,Male,33,6,"385,50.4"
15618562,Woodward,618,Germany,Female,40,0,160618.61
15706764,Spencer,560,France,Female,35,1,"370,1.63"
15798737,Chao,654,France,Male,38,8,"886,59.44"
15712608,Costa,787,Germany,Female,42,2,"442,73.91"
15636736,McLachlan,611,France,Female,53,7,156495.39
15703544,Hung,559,Spain,Male,34,0,182988.94
15815645,Akhtar,481,France,Male,37,8,175082.20
15705739,Toscani,753,Germany,Male,32,5,148811.14
15709643,Gray,675,France,Male,32,1,"859,01.09"
15669805,Warren,748,Germany,Female,31,1,199255.32
15737489,Ramsden,610,Spain,Female,46,5,107973.44
15775131,Bartlett,580,Spain,Male,32,9,128028.60
15765283,Wenz,624,Germany,Female,40,3,104610.86
15628715,Kisch,709,France,Female,36,8,"696,76.55"
15813283,Mai,605,France,Female,34,2,"359,82.42"
15745716,McGregor,706,Spain,Male,53,7,117939.17
15598485,Pinto,567,Spain,Male,40,8,"951,40.62"
15696552,Newman,747,France,Female,21,4,167682.57
15754569,Pagnotto,664,France,Male,57,1,"565,62.57"
15701741,Williams,711,France,Female,39,3,"903,05.97"
15572631,Ndubuisi,609,France,Male,25,10,109895.16
15636069,Plummer,632,Spain,Male,28,7,"184,3.24"
15682467,Chimezie,725,France,Female,36,1,102747.02
15790744,Nash,850,France,Female,34,9,"974,65.89"
15625023,Onochie,682,France,Male,40,4,105352.55
15731267,Rizzo,797,France,Male,37,4,"858,01.77"
15742879,Boni,668,Spain,Male,38,1,"693,70.05"
15757015,Davies,783,Germany,Female,41,5,176945.96
15770711,Lu,766,Germany,Female,28,4,"215,97.2"
15569430,Burrows,704,Spain,Female,36,2,152039.67
15617304,Ershova,722,France,Male,40,6,111893.09
15704466,Udokamma,692,France,Female,34,7,195074.62
15664681,Aitken,584,France,Female,35,2,"159,59.01"
15605534,Turnbull,644,Germany,Female,51,4,"726,28.84"
15792473,Reilly,598,Germany,Female,50,5,"641,57.24"
15802625,Hardy,733,Germany,Male,48,7,"238,60.5"
15766017,Brookman,615,Germany,Male,58,3,"856,87.09"
15762172,Kerr,850,France,Female,39,2,179451.42
15728333,McBurney,521,France,Male,43,8,"931,80.09"
15792868,Mickey,675,France,Male,69,1,157097.09
15605698,Harrison,746,France,Male,58,3,"803,44.96"
15777060,Olszewski,770,France,Female,33,4,"260,80.54"
15626243,Chijioke,618,France,Male,30,3,"314,06.93"
15719898,Young,556,France,Male,36,7,"320,44.64"
15599976,Bellasis,749,France,Female,27,9,132734.87
15752809,De Mestre,702,Spain,Male,43,6,"616,02.42"
15589698,De Luca,555,Germany,Male,42,6,"413,04.44"
15609977,Mundy,587,France,Male,47,6,"579,62.41"
15750121,Tung,639,France,Male,38,3,"428,62.82"
15734177,Donahue,643,France,Male,33,4,152992.04
15781347,Okagbue,600,France,Female,41,1,"911,93.65"
15592025,Nnaemeka,651,France,Male,53,7,130132.41
15670163,Verjus,666,France,Female,27,4,"887,51.45"
15765402,H?,520,France,Female,39,6,104118.93
15624343,Napolitani,650,Spain,Female,50,7,"420,28.16"
15602354,Ginikanwa,564,Germany,Male,33,3,"756,32.78"
15579183,Spaull,586,France,Male,64,1,"537,10.23"
15584899,Siciliani,617,France,Female,35,5,"130,66.3"
15723658,Voronina,712,Spain,Female,30,6,152417.97
15803965,Tang,654,France,Male,55,3,"329,9.01"
15682489,Crumbley,605,France,Male,27,9,198091.81
15813645,Hamilton,491,France,Female,36,0,103934.12
15766787,Piazza,707,France,Female,35,9,"704,03.65"
15687171,Birch,638,Spain,Male,34,5,102179.86
15690744,Custance,683,France,Male,43,2,"303,75.18"
15707974,Anayochukwu,815,Spain,Female,38,2,184796.84
15673084,Galkin,645,Spain,Male,38,1,166264.89
15814772,Adams,645,Germany,Male,49,4,"883,91.97"
15743709,Toomey,683,France,Male,30,4,115186.97
15610343,Marshall-Hall,705,France,Female,37,10,"139,35.53"
15737414,Shen,647,France,Male,35,4,"839,10.4"
15788480,Pagnotto,786,Germany,Female,33,0,"347,12.34"
15568519,Wood,534,France,Male,41,9,"138,71.34"
15792453,More,602,Spain,Female,42,1,139494.75
15658100,Piccio,695,France,Female,42,0,140724.64
15695197,Tochukwu,553,Germany,Female,25,7,"206,82.46"
15749807,Graham,516,Spain,Female,31,3,124202.26
15773876,Tung,655,France,Female,34,3,159638.77
15591698,P'eng,849,Germany,Female,49,9,171056.65
15712813,Nevzorova,520,Germany,Male,43,3,"253,33.03"
15763898,Toscani,568,Spain,Female,46,3,"293,72.62"
15793324,McKenzie,695,Spain,Male,32,9,"385,33.79"
15757759,Okwuoma,807,Spain,Female,28,7,156122.13
15796230,Morley,642,Germany,Female,36,2,"579,04.22"
15611729,Kerr,703,Germany,Male,39,1,"312,57.1"
15709531,Harding,556,France,Male,38,2,193214.05
15650751,Butler,585,France,Female,30,6,137757.69
15641413,Crawford,587,Germany,Female,49,7,"133,08.2"
15753840,Brown,524,Spain,Female,32,6,132861.90
15669994,Greece,556,Germany,Female,31,1,125083.29
15695301,Matthews,504,Spain,Male,44,4,"124,05.2"
15792004,Heath,731,Spain,Female,26,3,"376,97.29"
15603035,Vincent,651,France,Male,34,3,105599.65
15717286,Sal,675,Spain,Female,40,8,142783.98
15577107,Milne,657,Spain,Female,22,6,168412.07
15754747,Bazile,686,Germany,Male,33,9,184036.47
15705676,Wardle,690,France,Female,35,9,"484,78.47"
15751912,Lilly,567,France,Male,36,7,"389,6.08"
15677336,Aitken,557,Germany,Male,57,1,132370.75
15684395,Enderby,446,Spain,Female,45,10,128260.86
15659949,Chiu,850,France,Male,31,1,106534.15
15812422,Ugorji,637,France,Male,41,2,102515.42
15806941,Sharpe,499,France,Male,60,7,"836,43.87"
15637690,Houghton,622,Germany,Female,34,7,138906.85
15632882,Konovalova,684,Germany,Male,37,1,"299,95.83"
15807107,Patel,612,France,Male,32,3,164081.42
15661034,Ngozichukwuka,813,Germany,Female,29,5,187976.88
15811958,Medland,850,Germany,Male,44,2,158171.36
15785167,Padovano,795,Spain,Male,29,4,155711.64
15646720,Tsui,628,Spain,Female,55,7,"858,90.75"
15658614,H?,565,Germany,Female,38,7,"838,44.79"
15704657,Denman,601,France,Male,39,3,"417,77.9"
15567147,Ratten,802,Spain,Male,40,4,"819,08.09"
15701319,Baxter,614,Germany,Female,37,6,139377.24
15745266,Norman,434,Spain,Male,55,6,"735,62.05"
15650437,Shen,522,Germany,Male,32,8,165786.10
15764314,Reilly,550,Germany,Male,36,2,174921.91
15612594,Ifeanacho,599,Spain,Male,25,3,120790.02
15593501,Graham,493,France,Female,36,5,"560,92.51"
15804150,Lysaght,755,France,Male,34,3,158816.03
15649297,T'ang,605,France,Female,62,4,125660.99
15641110,Abron,708,France,Male,41,0,128400.62
15660608,Chimaraoke,699,France,Male,44,8,107181.22
15806570,Y?an,763,France,Female,53,4,"772,03.72"
15715345,Sergeyeva,743,Spain,Male,25,6,129740.11
15755521,Ma,660,France,Female,48,0,187604.97
15579074,Obiajulu,619,Germany,Male,38,10,184754.26
15641158,Belcher,739,Germany,Male,32,3,"639,81.37"
15752507,K?,769,Germany,Male,60,9,192831.67
15597983,Brown,692,France,Male,69,10,"708,49.47"
15586069,Abernathy,560,France,Female,30,0,"279,14.95"
15655082,Pape,607,France,Female,48,4,173568.30
15720155,Tao,630,Germany,Male,29,6,"932,4.31"
15582116,Ma,767,Germany,Female,45,7,"266,28.88"
15749365,Earle,543,France,Female,34,8,145601.80
15632069,Kazantsev,776,France,Male,39,8,144496.07
15663134,Uspenskaya,535,Spain,Male,58,1,"117,79.98"
15766683,Coombes,549,Germany,Male,36,6,"839,83.39"
15707219,Hopman,844,France,Female,28,4,123318.37
15709232,McKay,586,Germany,Female,47,5,"654,81.86"
15801351,Milanesi,583,France,Male,40,3,"477,28.0"
15578747,Chineze,701,Spain,Male,26,5,"591,95.05"
15675626,Dawson,726,France,Male,28,2,"980,60.51"
15583736,Shih,829,Germany,Male,36,4,"901,06.94"
15590011,Hughes,749,Spain,Male,38,9,"135,49.34"
15609913,Clark,743,France,Female,46,9,113436.08
15719479,Chukwuhaenye,619,Spain,Female,56,7,"424,42.21"
15575147,Wall,699,France,Male,22,9,"682,97.61"
15597309,Howell,749,Spain,Male,36,7,"801,34.65"
15648367,Lo,600,Germany,Female,29,6,"960,51.1"
15758031,Lazarev,760,Spain,Male,38,3,"806,82.35"
15751771,Lowe,528,Germany,Male,32,2,111149.98
15689288,Folliero,630,France,Female,26,5,182612.38
15731026,Han,683,Germany,Female,39,2,109201.43
15775809,Holloway,677,Germany,Female,26,6,151146.67
15743076,Pai,669,Spain,Male,29,9,"939,01.61"
15658258,Trejo,693,France,Male,43,6,"363,42.79"
15756321,Johnston,612,Spain,Female,52,5,"983,02.57"
15706799,Macknight,719,Spain,Male,44,4,"849,72.9"
15775703,Lo,702,France,Male,26,2,108747.12
15642636,Glossop,755,France,Male,29,9,"218,62.19"
15704651,Bishop,514,France,Male,26,1,121551.93
15806771,Yefremova,753,France,Female,40,0,177065.24
15566735,Obialo,548,Germany,Female,36,2,140460.01
15681671,Nkemjika,850,Germany,Male,28,2,"353,37.31"
15775949,Trevisani,612,France,Female,38,7,193502.93
15586752,Parkes,628,Germany,Male,33,8,"321,74.03"
15582519,Seleznyov,479,France,Male,47,6,"581,1.9"
15658233,Naylor,724,France,Female,41,5,149593.61
15755330,Forbes,512,Germany,Male,41,7,"374,39.9"
15605072,Douglas,638,France,Female,43,3,142763.51
15617538,Nwankwo,834,Spain,Male,40,7,"450,38.74"
15591428,Myers,781,France,Male,29,9,172097.40
15692142,Rogova,707,Germany,Female,48,7,180344.69
15692931,Hsing,670,France,Male,22,2,"373,92.56"
15781127,Giordano,663,Spain,Female,33,8,"368,64.05"
15677136,Okwukwe,624,France,Female,23,5,132418.59
15677828,Chalmers,598,France,Female,34,4,"608,94.26"
15567897,Chiazagomekpere,619,Germany,Male,23,5,143913.33
15793641,Evseyev,792,France,Female,70,3,172240.27
15678333,Parry-Okeden,683,France,Female,26,7,"866,19.77"
15630511,Picot,691,France,Female,33,6,164074.89
15792627,Reid,765,Spain,Female,33,5,"690,39.43"
15717191,Ferri,508,France,Male,49,1,132468.76
15625716,Genovesi,637,France,Female,33,9,"653,16.5"
15710053,Neumayer,667,Germany,Female,44,5,"571,64.19"
15580043,Murray,575,Spain,Female,22,8,"343,97.08"
15601410,Tien,744,Spain,Female,46,1,177431.59
15684669,Parkes,567,France,Female,41,9,142009.46
15619083,Yip,502,France,Female,35,6,"806,18.47"
15692207,Ingle,609,France,Female,53,6,124218.27
15730705,Chidubem,715,France,Male,37,9,"852,86.3"
15749688,Lu,541,France,Male,32,8,"408,89.14"
15728542,Vorobyova,850,France,Female,71,4,107236.87
15760063,Chiedozie,595,Spain,Male,23,7,168085.97
15658982,Napolitani,650,Germany,Female,28,5,146663.43
15758769,Coffey,625,France,Female,44,7,"479,1.8"
15778481,Chigbogu,817,France,Male,59,1,120819.58
15661162,Akabueze,526,Spain,Male,49,2,114539.67
15568164,Istomin,850,France,Female,34,4,154000.99
15601569,Ndubueze,598,France,Female,40,2,137980.58
15772383,Toscani,613,France,Male,36,9,"833,43.73"
15667456,Ross,709,Spain,Male,62,3,"821,95.15"
15672983,Fernando,678,Spain,Female,27,5,149550.95
15799534,McClaran,720,France,Male,71,5,197688.50
15582847,Yermakova,662,France,Male,26,0,"729,29.96"
15612478,Somadina,525,France,Male,51,10,171045.35
15709621,Wan,662,France,Male,31,3,"277,31.05"
15802009,Mazzi,770,France,Female,33,6,126131.90
15698816,Tuan,721,Spain,Female,33,4,103931.49
15574830,Townsley,633,Germany,Male,58,2,147635.33
15603082,Yashina,701,France,Male,51,9,"619,61.57"
15685947,Henderson,556,Germany,Male,42,0,125435.47
15643048,Mueller,639,France,Male,66,0,"422,40.54"
15807568,Wright,632,France,Male,50,2,"579,42.88"
15597591,Lung,456,France,Male,29,5,153419.62
15747558,Bryant,729,Spain,Female,38,10,189727.12
15756655,Madukaife,632,France,Female,34,2,165385.55
15589949,Maclean,433,Spain,Male,34,9,"196,87.99"
15601012,Abdullah,802,France,Female,60,3,"394,73.63"
15724269,Yao,670,France,Male,25,7,144723.38
15567506,Cheatham,738,Germany,Female,40,6,194895.57
15791877,Gallagher,706,Germany,Male,34,0,"772,71.91"
15794360,Hao,592,Germany,Female,70,5,105096.82
15686538,Nixon,522,France,Female,41,7,176780.39
15585985,Wang,746,France,Male,48,5,153786.46
15699257,Kerr,651,Spain,Male,42,2,"436,12.06"
15804104,Romani,494,France,Male,28,9,"794,79.74"
15727619,Lock,753,Germany,Female,46,9,"923,20.37"
15740237,Millar,671,Germany,Male,36,2,193201.86
15801436,K'ung,696,France,Male,42,4,126353.13
15705735,Onyekachi,577,Spain,Male,43,3,135008.92
15649359,Somayina,587,France,Male,36,1,"171,35.6"
15624892,Dennis,712,Germany,Male,37,7,"606,51.77"
15784918,Brown,498,Germany,Male,35,2,188343.05
15584785,Ogochukwu,660,France,Male,37,2,"232,91.83"
15797197,Macleod,678,Spain,Male,29,6,"644,43.75"
15574858,Page,530,France,Male,37,8,"287,.99"
15794101,Barese,559,France,Female,48,2,137961.41
15743245,Agafonova,624,France,Male,42,3,"721,69.95"
15791535,Caraway,592,France,Male,28,5,"396,08.58"
15605215,Stevenson,767,France,Male,48,9,175458.21
15771749,Duncan,653,Germany,Female,38,5,"895,24.83"
15616833,Wang,678,Spain,Male,27,2,"132,21.25"
15750728,Kaur,586,Spain,Female,42,2,102889.34
15769353,Jenkins,550,France,Female,40,8,166468.21
15770091,Edwards,643,Germany,Male,28,9,"271,49.27"
15716420,Kelly,612,Spain,Male,39,5,"596,01.15"
15740602,Boyle,674,Germany,Female,27,4,"220,26.18"
15796071,Loane,657,Spain,Male,29,7,153059.62
15811389,Padovano,724,Germany,Female,35,0,167313.07
15783875,Li Fonti,500,France,Female,34,4,"128,33.96"
15671800,Robinson,688,France,Male,20,8,197582.79
15677288,Geach,599,France,Male,50,3,"403,3.39"
15633525,Payne,631,France,Male,29,7,125877.22
15634606,Chinonyelum,634,Spain,Male,52,1,176913.42
15579207,Watkins,545,France,Male,37,3,105476.65
15619892,Page,644,Spain,Male,18,8,"591,72.42"
15567778,Genovese,690,Germany,Female,54,1,108731.02
15711750,Watson,711,France,Female,34,6,175310.38
15751084,Mancini,712,France,Female,29,8,"381,70.04"
15768945,Chibueze,627,France,Male,27,1,105887.04
15586931,Hunter,694,Spain,Male,39,3,"956,25.03"
15636353,Buchi,534,Spain,Male,35,4,"954,1.15"
15623858,Charteris,603,France,Male,45,9,148516.79
15703354,Aksenov,808,France,Female,33,2,113907.80
15663987,Wright,723,Spain,Male,30,1,164647.72
15780805,Lu,585,France,Female,35,2,"986,21.04"
15768566,K?,706,France,Male,34,8,"374,79.97"
15643229,Hou,671,France,Female,31,6,"158,46.42"
15754940,Descoteaux,597,Spain,Male,43,2,"510,4.08"
15676576,Stephenson,646,France,Female,43,8,"619,37.6"
15800068,Cooper,801,Spain,Female,46,6,170008.74
15648030,Crump,731,Spain,Female,33,5,165000.68
15668594,Diggs,620,Germany,Female,25,1,"761,97.05"
15728709,Shih,484,Germany,Male,40,7,118045.98
15724181,Hudson,647,Spain,Male,47,5,157360.90
15647546,Carvosso,688,Germany,Female,40,8,196226.38
15702601,Wyatt,680,Germany,Male,30,4,"443,84.57"
15567725,Kodilinyechukwu,689,France,Female,46,7,"729,93.65"
15674179,Vorobyova,513,Germany,Male,34,7,124571.09
15686957,Piccio,553,Germany,Male,35,2,"436,40.16"
15607690,Hsing,689,Germany,Male,47,2,"311,21.42"
15806546,Lucas,517,Spain,Male,46,4,"223,72.78"
15632850,T'ang,731,France,Male,37,8,170338.35
15709016,North,687,Germany,Female,47,1,158845.49
15638068,Thompson,507,Spain,Male,32,7,"679,26.18"
15749345,Simpson,468,France,Female,22,1,194783.12
15791321,Nwora,682,Spain,Female,58,4,176036.01
15699095,Chandler,603,France,Female,24,3,198826.03
15638329,Uspensky,522,Germany,Male,25,1,168683.57
15575445,Ferguson,629,Spain,Male,41,10,"693,6.27"
15752622,Kerr,729,France,Female,32,7,179230.23
15774507,Furneaux,574,France,Female,39,5,103421.91
15570857,Kambinachi,677,Germany,Female,39,0,147578.26
15599386,Black,627,Germany,Male,28,5,130504.49
15744913,Chizoba,788,Spain,Male,36,10,"161,49.13"
15647292,Peng,697,France,Male,63,7,118862.08
15728838,Leach,578,France,Male,45,1,143397.14
15584704,Chiazagomekpele,519,France,Male,48,10,137959.00
15749068,Nickson,632,France,Female,40,9,"937,02.96"
15622985,Lin,679,France,Female,39,4,172939.30
15587676,Alexeieva,699,France,Male,30,9,108162.13
15779496,Sykes,615,France,Male,64,0,"358,96.09"
15733460,Martin,622,Spain,Male,36,9,104852.60
15711457,Herz,755,France,Female,28,7,188850.89
15795290,Nikitina,767,France,Female,42,2,"286,15.8"
15611223,Ko,752,Germany,Female,38,10,172001.44
15794159,Highett,633,France,Female,26,8,"601,16.57"
15780677,Jackson,717,France,Female,59,4,170528.63
15690175,Ball,585,Spain,Male,45,0,189683.70
15722599,Nelson,751,France,Female,37,9,"497,34.94"
15569976,Woronoff,754,Germany,Male,65,1,121529.59
15707011,Morrison,495,France,Male,47,10,"710,71.47"
15702277,Smith,650,France,Male,34,4,142995.32
15801915,Rendall,529,France,Female,31,6,"130,54.25"
